iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_vaccinations,people_vaccinated,population_density,median_age,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,population
COL,South America,Colombia,6/9/2021,3593016,21949,92496,535,69264.257,423.121,1783.089,10.313,,,,,12206104,8612065,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/10/2021,3611602,18586,92923,427,69622.548,358.291,1791.32,8.231,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/11/2021,3635835,24233,93473,550,70089.699,467.151,1801.923,10.603,,,,,12711342,8975790,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/12/2021,3665137,29302,94046,573,70654.567,564.868,1812.969,11.046,,,,,12917941,9117737,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/13/2021,3694707,29570,94615,569,71224.602,570.035,1823.938,10.969,,,,,13024786,9194373,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/14/2021,3724705,29998,95192,577,71802.888,578.286,1835.061,11.123,,,,,13167044,9291221,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/15/2021,3753224,28519,95778,586,72352.662,549.774,1846.357,11.297,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/16/2021,3777600,24376,96366,588,72822.569,469.908,1857.693,11.335,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/17/2021,3802052,24452,96965,599,73293.942,471.373,1869.24,11.547,,,,,14062307,9736151,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/18/2021,3829879,27827,97560,595,73830.376,536.434,1880.71,11.47,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/19/2021,3859824,29945,98156,596,74407.64,577.264,1892.199,11.489,,,,,14727526,10071423,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/20/2021,3888614,28790,98746,590,74962.638,554.998,1903.573,11.374,,,,,14953869,10172100,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/21/2021,3917348,28734,99335,589,75516.557,553.919,1914.927,11.354,,,,,15298930,10321140,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/22/2021,3945166,27818,99934,599,76052.818,536.261,1926.475,11.547,,,,,15682435,10493152,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/23/2021,3968405,23239,100582,648,76500.807,447.989,1938.966,12.492,,,,,16038817,10657628,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/24/2021,3997021,28616,101302,720,77052.451,551.644,1952.846,13.88,,,,,16365857,10799201,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/25/2021,4027016,29995,101947,645,77630.679,578.228,1965.28,12.434,,,,,16693732,10936234,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/26/2021,4060013,32997,102636,689,78266.777,636.099,1978.562,13.282,,,,,17024426,11076086,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/27/2021,4092746,32733,103321,685,78897.787,631.009,1991.767,13.205,,,,,17227818,11128130,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/28/2021,4126340,33594,104014,693,79545.394,647.607,2005.127,13.359,,,,,17570929,11187507,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/29/2021,4158716,32376,104678,664,80169.521,624.127,2017.927,12.8,,,,,17941952,11375190,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,6/30/2021,4187194,28478,105326,648,80718.505,548.984,2030.419,12.492,,,,,18281743,11518988,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/1/2021,4213074,25880,105934,608,81217.406,498.901,2042.139,11.721,,,,,18578199,11644777,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/2/2021,4240982,27908,106544,610,81755.402,537.996,2053.899,11.759,,,,,18857607,11760312,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/3/2021,4269297,28315,107137,593,82301.243,545.842,2065.33,11.432,,,,,19115730,11902048,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/4/2021,4297302,28005,107723,586,82841.109,539.866,2076.627,11.297,,,,,19264851,11982415,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/5/2021,4324230,26928,108314,591,83360.213,519.104,2088.02,11.393,,,,,19436143,12084403,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/6/2021,4350495,26265,108896,582,83866.535,506.323,2099.239,11.219,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/7/2021,4375861,25366,109466,570,84355.528,488.992,2110.227,10.988,,,,,20198661,12547379,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/8/2021,4402582,26721,110019,553,84870.641,515.113,2120.888,10.66,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/9/2021,4426811,24229,110578,559,85337.715,467.074,2131.664,10.776,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/10/2021,4450086,23275,111155,577,85786.398,448.683,2142.787,11.123,,,,,20605186,12840321,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/11/2021,4471622,21536,111731,576,86201.557,415.16,2153.891,11.104,,,,,21641395,13568786,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/12/2021,4492537,20915,112298,567,86604.746,403.188,2164.821,10.93,,,,,21911121,13777447,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/13/2021,4511960,19423,112826,528,86979.172,374.426,2175,10.179,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/14/2021,4530610,18650,113335,509,87338.697,359.525,2184.812,9.812,,,,,22624568,14324220,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/15/2021,4548142,17532,113839,504,87676.669,337.973,2194.528,9.716,,,,,22942717,14563313,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/16/2021,4565372,17230,114337,498,88008.82,332.151,2204.128,9.6,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/17/2021,4583442,18070,114833,496,88357.164,348.344,2213.69,9.562,,,,,23486275,14963437,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/18/2021,4601335,17893,115333,500,88702.096,344.932,2223.328,9.639,,,,,23631963,15080813,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/19/2021,4621260,19925,115831,498,89086.199,384.104,2232.929,9.6,,,,,23832572,15223093,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/20/2021,4639466,18206,116307,476,89437.165,350.966,2242.105,9.176,,,,,24000509,15345959,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/21/2021,4655921,16455,116753,446,89754.376,317.211,2250.702,8.598,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/22/2021,4668750,12829,117131,378,90001.686,247.311,2257.989,7.287,,,,,24535783,15672550,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/23/2021,4679994,11244,117482,351,90218.442,216.756,2264.756,6.766,,,,,24826407,15877781,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/24/2021,4692570,12576,117836,354,90460.876,242.433,2271.58,6.824,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/25/2021,4705734,13164,118188,352,90714.644,253.769,2278.366,6.786,,,,,25352932,16246476,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/26/2021,4716798,11064,118538,350,90927.93,213.286,2285.113,6.747,,,,,25641086,16455361,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/27/2021,4727846,11048,118868,330,91140.908,212.977,2291.474,6.362,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/28/2021,4736349,8503,119182,314,91304.824,163.916,2297.527,6.053,,,,,26186714,16794653,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/29/2021,4747775,11426,119482,300,91525.088,220.264,2303.311,5.783,,,,,26515327,17032633,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/30/2021,4757139,9364,119801,319,91705.603,180.514,2309.46,6.15,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,7/31/2021,4766829,9690,120126,325,91892.401,186.799,2315.725,6.265,,,,,27524377,17801838,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/1/2021,4776291,9462,120432,306,92074.805,182.403,2321.624,5.899,,,,,27751197,17962012,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/2/2021,4785320,9029,120723,291,92248.861,174.056,2327.234,5.61,,,,,28152320,18256040,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/3/2021,4794414,9094,120998,275,92424.17,175.309,2332.535,5.301,,,,,28608522,18567543,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/4/2021,4801050,6636,121216,218,92552.096,127.925,2336.738,4.202,,,,,29013935,18830027,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/5/2021,4807979,6929,121484,268,92685.669,133.574,2341.904,5.166,,,,,29416582,19092805,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/6/2021,4815063,7084,121695,211,92822.231,136.562,2345.972,4.068,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/7/2021,4821603,6540,121899,204,92948.305,126.075,2349.904,3.933,,,,,30244618,19634688,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/8/2021,4828583,6980,122087,188,93082.862,134.557,2353.528,3.624,,,,,30379000,19734349,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/9/2021,4834634,6051,122277,190,93199.51,116.648,2357.191,3.663,,,,,30639657,19913442,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/10/2021,4838984,4350,122458,181,93283.367,83.857,2360.68,3.489,,,,,30883739,20079481,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/11/2021,4843007,4023,122601,143,93360.92,77.553,2363.437,2.757,,,,,31149291,20261745,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/12/2021,4846955,3948,122768,167,93437.028,76.107,2366.656,3.219,,,,,31376085,20413695,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/13/2021,4852323,5368,122953,185,93540.509,103.481,2370.223,3.566,,,,,31553173,20517506,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/14/2021,4856595,4272,123097,144,93622.863,82.353,2372.999,2.776,,,,,31769498,20669967,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/15/2021,4860622,4027,123221,124,93700.493,77.63,2375.389,2.39,,,,,31865446,20744167,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/16/2021,4864629,4007,123356,135,93777.738,77.245,2377.992,2.602,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/17/2021,4867761,3132,123459,103,93838.115,60.377,2379.977,1.986,,,,,32192874,20978540,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/18/2021,4870922,3161,123580,121,93899.051,60.936,2382.31,2.333,,,,,32463196,21179816,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/19/2021,4874169,3247,123688,108,93961.645,62.594,2384.392,2.082,,,,,32741710,21371871,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/20/2021,4877323,3154,123781,93,94022.446,60.801,2386.184,1.793,,,,,33005580,21549430,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/21/2021,4880516,3193,123901,120,94083.999,61.553,2388.498,2.313,,,,,33255471,21753014,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/22/2021,4883932,3416,124023,122,94149.851,65.852,2390.85,2.352,,,,,33405365,21864127,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/23/2021,4886897,2965,124121,98,94207.009,57.158,2392.739,1.889,,,,,33696899,22095795,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/24/2021,4889537,2640,124216,95,94257.901,50.893,2394.57,1.831,,,,,33963461,22301932,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/25/2021,4892235,2698,124315,99,94309.912,52.011,2396.479,1.908,,,,,34247170,22531555,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/26/2021,4894702,2467,124388,73,94357.469,47.558,2397.886,1.407,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/27/2021,4897150,2448,124474,86,94404.66,47.191,2399.544,1.658,,,,,34805950,22978676,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/28/2021,4899085,1935,124567,93,94441.962,37.302,2401.337,1.793,,,,,35071950,23201104,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/29/2021,4901163,2078,124648,81,94482.021,40.059,2402.898,1.561,,,,,35172185,23288536,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/30/2021,4903304,2141,124743,95,94523.294,41.273,2404.729,1.831,,,,,35355619,23443209,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,8/31/2021,4905258,1954,124811,68,94560.962,37.668,2406.04,1.311,,,,,35546165,23600147,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/1/2021,4907264,2006,124883,72,94599.633,38.671,2407.428,1.388,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/2/2021,4909086,1822,124945,62,94634.756,35.124,2408.623,1.195,,,,,35750492,23760584,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/3/2021,4911082,1996,125016,71,94673.234,38.478,2409.992,1.369,,,,,36090729,24004709,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/4/2021,4913031,1949,125097,81,94710.806,37.572,2411.554,1.561,,,,,36235580,24111434,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/5/2021,4914881,1850,125158,61,94746.469,35.663,2412.73,1.176,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/6/2021,4916980,2099,125230,72,94786.933,40.463,2414.118,1.388,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/7/2021,4918649,1669,125278,48,94819.107,32.174,2415.043,0.925,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/8/2021,4919773,1124,125331,53,94840.775,21.668,2416.065,1.022,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/9/2021,4921410,1637,125378,47,94872.332,31.557,2416.971,0.906,,,,,37034145,24260079,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/10/2021,4923197,1787,125427,49,94906.781,34.449,2417.915,0.945,,,,,37346540,24434265,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/11/2021,4925000,1803,125480,53,94941.538,34.757,2418.937,1.022,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/12/2021,4926772,1772,125529,49,94975.698,34.16,2419.881,0.945,,,,,37444197,24499752,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/13/2021,4928578,1806,125592,63,95010.513,34.815,2421.096,1.214,,,,,37627506,24613353,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/14/2021,4930249,1671,125647,55,95042.725,32.213,2422.156,1.06,,,,,37830713,24733487,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/15/2021,4931563,1314,125687,40,95068.056,25.331,2422.927,0.771,,,,,38002826,24841106,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/16/2021,4932998,1435,125713,26,95095.719,27.663,2423.429,0.501,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/17/2021,4934568,1570,125753,40,95125.985,30.266,2424.2,0.771,,,,,38331643,25043592,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/18/2021,4936052,1484,125782,29,95154.593,28.608,2424.759,0.559,,,,,38442061,25114159,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/19/2021,4937596,1544,125826,44,95184.357,29.764,2425.607,0.848,,,,,38516606,25166351,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/20/2021,4939251,1655,125860,34,95216.261,31.904,2426.262,0.655,,,,,38683134,25270271,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/21/2021,4941064,1813,125895,35,95251.211,34.95,2426.937,0.675,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/22/2021,4942249,1185,125924,29,95274.055,22.844,2427.496,0.559,,,,,39057913,25518294,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/23/2021,4943622,1373,125962,38,95300.523,26.468,2428.229,0.733,,,,,39270198,25662320,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/24/2021,4945203,1581,126006,44,95331.001,30.478,2429.077,0.848,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/25/2021,4946811,1608,126032,26,95361.999,30.998,2429.578,0.501,,,,,39610550,25888829,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/26/2021,4948513,1702,126068,36,95394.809,32.81,2430.272,0.694,,,,,39913294,26048698,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/27/2021,4950253,1740,126102,34,95428.352,33.543,2430.927,0.655,,,,,40168278,26194283,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/28/2021,4951675,1422,126145,43,95455.764,27.413,2431.756,0.829,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/29/2021,4952690,1015,126178,33,95475.331,19.567,2432.393,0.636,,,,,40404815,26332902,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,9/30/2021,4954376,1686,126219,41,95507.833,32.502,2433.183,0.79,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/1/2021,4955848,1472,126261,42,95536.209,28.376,2433.993,0.81,,,,,41097797,26862638,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/2/2021,4957277,1429,126299,38,95563.757,27.548,2434.725,0.733,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/3/2021,4959144,1867,126336,37,95599.748,35.991,2435.438,0.713,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/4/2021,4960641,1497,126372,36,95628.606,28.858,2436.132,0.694,,,,,41524918,27149994,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/5/2021,4962054,1413,126401,29,95655.845,27.239,2436.691,0.559,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/6/2021,4963243,1189,126425,24,95678.766,22.921,2437.154,0.463,,,,,42039612,27436244,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/7/2021,4964454,1211,126455,30,95702.111,23.345,2437.732,0.578,,,,,42349272,27587609,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/8/2021,4965847,1393,126487,32,95728.965,26.854,2438.349,0.617,,,,,42634897,27722308,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/9/2021,4967524,1677,126517,30,95761.293,32.328,2438.928,0.578,,,,,42885532,27832514,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/10/2021,4969131,1607,126552,35,95792.272,30.979,2439.602,0.675,,,,,43007509,27885125,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/11/2021,4970718,1587,126585,33,95822.865,30.593,2440.238,0.636,,,,,43315450,28016960,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/12/2021,4972236,1518,126623,38,95852.129,29.263,2440.971,0.733,,,,,43608145,28166163,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/13/2021,4973325,1089,126655,32,95873.122,20.993,2441.588,0.617,,,,,43881718,28300881,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/14/2021,4974400,1075,126692,37,95893.845,20.723,2442.301,0.713,,,,,44137117,28433989,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/15/2021,4975656,1256,126726,34,95918.057,24.213,2442.957,0.655,,,,,44350661,28647533,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/16/2021,4977043,1387,126759,33,95944.795,26.738,2443.593,0.636,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/17/2021,4978689,1646,126796,37,95976.526,31.731,2444.306,0.713,,,,,44660557,28697781,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/18/2021,4980233,1544,126830,34,96006.29,29.764,2444.961,0.655,,,,,44731300,28731719,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/19/2021,4981532,1299,126865,35,96031.332,25.041,2445.636,0.675,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/20/2021,4982575,1043,126886,21,96051.438,20.106,2446.041,0.405,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/21/2021,4983527,952,126910,24,96069.79,18.352,2446.504,0.463,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/22/2021,4984751,1224,126931,21,96093.386,23.596,2446.908,0.405,,,,,45687674,29231578,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/23/2021,4986249,1498,126959,28,96122.264,28.878,2447.448,0.54,,,,,45879607,29331273,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/24/2021,4988021,1772,126994,35,96156.423,34.16,2448.123,0.675,,,,,46007541,29387056,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/25/2021,4989681,1660,127032,38,96188.424,32.001,2448.856,0.733,,,,,46222565,29510179,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/26/2021,4991050,1369,127067,35,96214.815,26.391,2449.53,0.675,,,,,46454693,29639006,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/27/2021,4992586,1536,127099,32,96244.425,29.61,2450.147,0.617,,,,,46698321,29772400,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/28/2021,4994014,1428,127133,34,96271.953,27.528,2450.803,0.655,,,,,46928624,29899710,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/29/2021,4995694,1680,127159,26,96304.339,32.386,2451.304,0.501,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/30/2021,4997444,1750,127195,36,96338.075,33.736,2451.998,0.694,,,,,47286478,30087518,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,10/31/2021,4999048,1604,127225,30,96368.996,30.921,2452.576,0.578,,,,,47404063,30172182,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,11/1/2021,5000677,1629,127258,33,96400.399,31.403,2453.212,0.636,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,11/2/2021,5002387,1710,127281,23,96433.364,32.964,2453.656,0.443,,,,,47766011,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,11/3/2021,5003977,1590,127311,30,96464.015,30.651,2454.234,0.578,,,,,48061615,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,11/4/2021,5005402,1425,127348,37,96491.485,27.47,2454.947,0.713,,,,,48398765,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,11/5/2021,5007099,1697,127380,32,96524.199,32.714,2455.564,0.617,,,,,,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,11/6/2021,5009007,1908,127417,37,96560.98,36.781,2456.277,0.713,,,,,49123580,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
COL,South America,Colombia,11/7/2021,5010982,1975,127456,39,96599.053,38.073,2457.029,0.752,,,,,49342027,,44.223,32.2,124.24,7.44,4.7,13.5,77.29,51874028
